"HolderAddress","Balance","PendingBalanceUpdate"
"0x38544f078cd2e67108ec22b5a67d6f58185f7aad","25000","No"
"0x387c6f93f3e41ba313d8bc7d4bb5be602d89c9db","1000","No"
"0x388c31759a0ee29424b671eaae3b6a9fb122457e","2000","No"
"0x388c929dd4f75975c6173c20b5d2e6946010f6b8","1000","No"
"0x388d69d1ccd1744d8b065476721abc0efd56cabb","36000","No"
"0x38a1805d62d6459fc6e7af6ed9503f510af48143","13000","No"
"0x38ad68d202bcf7e29c19a32f948e20311955c6ba","50000","No"
"0x38af1a86fa9427e455bf5ca3f0674d607bf61fbc","23000","No"
"0x38de9eb7455bacd7ab8900023ee06058838d9926","27000","No"
"0x38f6ec5100c1ff2c88ce36cc05c3822ee2be4450","5000","No"
"0x38ff2bda0d6dd1093d4084c54e67ba3872e27bc1","50000","No"
"0x39038fe29dd6dfec98ec2f1aea344766ae2e3df5","16000","No"
"0x390e48f5f9e735ba84dbdb03fb66063519fa22b8","94050","No"
"0x391e2c5a47a7f30bc817ec166c2e52564840869c","17691.2618911784","No"
"0x39249cfc84394fe7faa34dbcd1db6852f4a2cd02","2000","No"
"0x3928342ec0e80fdf5967786590e69e593eab4942","40000","No"
"0x3938bb50f141784cac85d49d0a5dcc73ed59088a","9000","No"
"0x393f50d7a6efdae2c6b70bb493728e037714eac5","9000","No"
"0x39436e22ec425e93eb5c5136389b04854c142310","330962.160995129","No"
"0x394cbbe38bc69e683af9e437be782f74fa2f363e","25000","No"
"0x39533c14f42437c691d5023bcc5a184ff52ae872","1000","No"
"0x3959c404db1bcf6832c96b088f6bc818a82589c7","1000","No"
"0x396b91734d8b62969b75ede7aaab0e649ff156b1","1000","No"
"0x3972f1a1ba05b4795e04d9265ab79a5e15a4bf4e","30400","No"
"0x3977046b15aeb4b246179aa650c83e918aded339","1000","No"
"0x3991e3bd4ebaefc64f358a28e9b286fcbe9efad5","1000","No"
"0x39a3e8b52d6d4df4cec651060a2581c37a1326aa","1000","No"
"0x39aa9ec6362872920db82787581ab9f03fc99249","1000","No"
"0x39b1702d3de58b3eff72dba1916c0184cd17bfab","5000","No"
"0x39b2f8ccb2ba127d0ad327ee27184df26c2aa79f","2000","No"
"0x39b878783d645caf824b3f6655c80c3782525e4b","1000","No"
"0x39bfeb0e9a95a1e50176ead7fb8e7f052e73ce72","24000","No"
"0x39c13a3cbd026591ffc0f3fcb11ebb29c18b2fab","81350","No"
"0x39d3308a33bccba5399ecee929669307ee065840","50000","No"
"0x39d82367cc29ff6840e1d56ade946b955a705e7c","1000","No"
"0x39e602e41ba4fe924cbd7e1c1fd37ea9aa7bbc9a","38000","No"
"0x39edbe83d90b63bd77361f51b80f94d6c938ebf4","3000","No"
"0x39fc686cff92b39d97249dba96935677d4322b92","1000","No"
"0x3a071c0f7b73502e4e25c8d2d6dd50d2e79a470a","8000","No"
"0x3a07205312eacc823050df30ed641e7113e5dd84","11000","No"
"0x3a10a438cd1e7236f48620000e3f9b1c60de2737","24000","No"
"0x3a1dd9d9c4a3cf04c440eb73f1fd5e0b5bb43740","10000","No"
"0x3a36b8eaef61800f330b6e32066cd7f4acc343e9","40000","No"
"0x3a43524f9b6760b65caa173c2d46c53da6c6da19","3000","No"
"0x3a4fc349fe433ab3de054aa6df22cc618494adc7","3000","No"
"0x3a5e77de0a12d1a08a3be5ebba9ae3cbea610375","1000","No"
"0x3a6e3e63bbc7e05a8930fad3320c12d4554a6c6e","1000","No"
"0x3a705f50edb73bac49687aeb747112b18583a23c","7000","No"
"0x3a79cdd50d24033f7b1807aa76fe574f721ac039","3000","No"
"0x3a7acf249a36e272611a3e37b73f5cc4e0395d16","1000","No"
"0x3aa6ce13a573e4a68b1eba869738ff0ba6694e2e","5000","No"
"0x3aaa0471ea93df922f9c1bc59a59e08383e0996a","16000","No"
"0x3ac55dfdbb1415fa37e0cb7068b1445e56d567d6","50000","No"
"0x3acc8019af72bea0c9e05a1b97edfdc9b9f57f69","2000","No"
"0x3ad7002ff0f01c1c6e52b34f4c2f629b28eaa77a","4000","No"
"0x3addb670e8f242749779c16e0ecf1c4c99194627","2000","No"
"0x3af55c9f3be8e8dbb7febbd15bfa48fcdf05957b","1000","No"
"0x3afdbd8e393e4db524fab20dfa81f19dc1d9d239","2000","No"
"0x3affb4d50f41ac0a21372f5d3ab834edbc94c2e5","28000","No"
"0x3b0a8a27aa77bd3339dc5e63d9dc4c8f1440bf92","2000","No"
"0x3b0dbb5971e2e315a2418359b6cc30e66a1e06da","1000","No"
"0x3b16abbd005f48dcb7ed381175495f9933d5fb76","3000","No"
"0x3b1c99860df9e005afedcdd9cbe4a73b7ae58fec","50000","No"
"0x3b206b88b8c2e68e6bdefcf5dd6b17a9c2c5f779","10000","No"
"0x3b25c251b9d05e227e24b575861143cfad44f45a","50000","No"
"0x3b2726ebf45070999a0a770f9bbc5e2ee97aa507","2000","No"
"0x3b44144cc54de2599306c8954b7c7e18e8498b10","2000","No"
"0x3b44ce4199813c1a70b109f74f3974fd0cfb17f1","9000","No"
"0x3b44f7ceb0a2b71dc8fb907640efcdf499ec0a96","1000","No"
"0x3b4bbac24d1353034b5dd72dee00653cd167c804","22000","No"
"0x3b4e8db5b9e56f55a7ea778a44e1b0db21051497","1000","No"
"0x3b6bc8c603bd59695b246ebcc91ce11bd451916f","2000","No"
"0x3b71e5bbdc2ca23c321f2cf7856f73090bcb8c6a","9000","No"
"0x3b7fb4f40ac81428ebfa61b76a44db1b60b8576f","3000","No"
"0x3b7ff2453fa841df6db8ceb4c7f56249d6096f5b","3000","No"
"0x3b85f66ea29a19a0baf6cca91480ea1a958c5cbf","21000","No"
"0x3b971089b0122d54aa24274313a69bc12bc3acf8","1000","No"
"0x3ba01730d54e9a2e4a7f9d4f6265ea42197059a3","8000","No"
"0x3babfd54ae7de8d7d95ed81668a357e2f48e43a4","2000","No"
"0x3bae8726af29f6e8df5a19a16c03f0ebdb4f8cda","37000","No"
"0x3bb9173a32f15f319c7946da25dbfa3bb7b78b5c","1000","No"
"0x3bb9ba1bd0c4e778724961ca812d8f6037a4069d","30000","No"
"0x3bbe5df4f266cb34d4a02834a9b63653fd024ae4","1000","No"
"0x3bc439f84e4d6512b1fb3194706cb95cbd606b98","34000","No"
"0x3bd5ee888570cb9b42b17b5447b56250c6f3941b","1000","No"
"0x3bec9843eb4c24eba3e8cc7147d228adf873f7a4","1000","No"
"0x3bf58b8c9dc5a8c3f4d8926f8341cb595e546918","3000","No"
"0x3bf8fc92522770695c6f3f2dde84fa1b8d7cca52","1000","No"
"0x3c04a9d74dd25a53f64b45b587a660b6a487bcc2","2000","No"
"0x3c22435cd869d34498b6df46d97fe956064ae0b8","26000","No"
"0x3c33dbd6c9abe61d6ce75721b8fd4f021d9a22d2","1000","No"
"0x3c469a4aceec76795c3bb02a90842ef97ae71680","1000","No"
"0x3c4df32abc27fa85ff2fa64d8021fe8154572785","304868.722490131","No"
"0x3c601311910077950f99c157c2953d391c23fb06","2000","No"
"0x3c68d0824aa3077221c55120b2e2df585b13f9be","1000","No"
"0x3c6ec8fb33537a487d097c4491d3d81ae43c5f9d","24000","No"
"0x3c7999f26235204a795f36450fbae77cb29b7ce9","1000","No"
"0x3c7cb453e81a32395d3015912528af22bb8c7837","7000","No"
"0x3c8e54717e287546fe2ee53d2bbeb9e821b1d3f8","2000","No"
"0x3c9355d66ec46742d41eb1c78b851197fe14a5c9","13950","No"
"0x3c9633cec60cbab5c422ccf3d8e56c0c3b79a74f","3000","No"
"0x3ca85d14b62a04ddc529129f81a744a53bf9d23d","1000","No"
"0x3cd19b965212aa1abd650c64444c4a06ea645f1a","15000","No"
"0x3cd6514c97daf90affefcedca6c26c3bb12c81f5","7094.1735791629","No"
"0x3cd8ea8fbc4e2d64d3afc2a54cea629d2eeff02d","88350","No"
"0x3cdabc3a936d0f2d274d505188b8041e0a79d0ad","3000","No"
"0x3d0c87e1203c5aba46c854df22a35e5217095e62","7000","No"
"0x3d1ceeed3a3b11d858d3f9b3c05f47defa1a1a53","1000","No"
"0x3d1de35d45e7143da643cff533533892d9f41e86","8000","No"
"0x3d2936b3923d9c890a247fce5e64344b92afb64f","3000","No"
"0x3d2bb9d64103caed310d0ce2bf522ed7afb8a5e8","5000","No"
"0x3d36d5342d44ae011d3e335d0f553b5796a45210","58795.269885808","No"
"0x3d59130ad6f7fded962b855a9cf5e951aeba3e27","1000","No"
"0x3d5f02213e66fcad101eec7c6ecc83a3b84ab856","7000","No"
"0x3d6433d9c23f90618f07797dbcb29c1d27f5617a","3000","No"
"0x3d8033c9062ec70465a42fff8e96e435872ce00f","2000","No"
"0x3d95400bddcca0b2108ccc0de88c20c57de8f40f","1000","No"
"0x3d95a50c5891de72cdbfe354eb85cb0b59d07d4b","2000","No"
"0x3dac9d6e213ac2faf24b6c134f757f06e54255b0","17000","No"
"0x3dc03fab28f9ab97d4f090f5af9f87e5acc4857a","3000","No"
"0x3dd2e6d8f0cbb0d0457e5be5b7c5749acb9858e5","1000","No"
"0x3dd304bbc15525cb5e57721ec2a0260871ff284f","4000","No"
"0x3dd5579e96ee5eb96d1271a3e6e4eda747131444","50000","No"
"0x3ddda6e44ad6f7f31a91708e4c33a35c6e95dac6","16150","No"
"0x3de40f740ca8570ec1424fb08441fc57bb6fe89c","50000","No"
"0x3de72324bf676b0d81f8480297548fc244a3116d","23000","No"
"0x3df3be90e39024f810c6e735dd20619864a99341","18000","No"
"0x3df98b60202093744160dc82ed34b8cea23efb10","6000","No"
"0x3dfac1503e5db46e6076afb315e63acd0604a48b","15000","No"
"0x3e2d01ef4905a0f86b3111ea9fddf6f364768a7f","1000","No"
"0x3e5734ba8166dfc38b1ff271b0903cbb7efafe7c","20000","No"
"0x3e587a4e545a9176c6fc7d9f76dc440b2259825d","13000","No"
"0x3e5b424609d85d73fb31f74a51cb43bbe6def6a8","10000","No"
"0x3e5bf8ef2f6a0abd05f2b2467dec17d08a413385","1000","No"
"0x3e7c3ea68704bee0974bc2a40a4d9e91cb1ac60e","3000","No"
"0x3e89110ca6a87a5c76f05161ae3652a3bf8b2208","2000","No"
"0x3e89462694d4ce477fcd5d98c9cfce7017d56fbc","9000","No"
"0x3e938566ce3492067c4f450a82191e1359fd1d87","2000","No"
"0x3e96503b5c69418baf40da63be2a31f06e9cf29f","50000","No"
"0x3e98fcf25f231923e2f55e655a0122025613d97f","49000","No"
"0x3eab6740ebc67c97219754fa9f71f4dac3d2f389","37000","No"
"0x3ead2f648d960d29974cedb35d13bc08bd853b20","1000","No"
"0x3eb58a62efe5613fec4c285e69f2e16e601678b3","50000","No"
"0x3ebd40027d2a432ee89d8b1c5eb3b536ca831752","50000","No"
"0x3ebf4abc316bcf4a7c776fa94ec56cd73b3b70f7","31000","No"
"0x3ec192784a600d5248ae581057a0f5de5d659b2c","9000","No"
"0x3ec1d85d8a996b27414d7e3a8a3fd25472af6400","2000","No"
"0x3ee140a85c4cbab8cdbb108de25a0b283551ec1a","36000","No"
"0x3eee9737d049006773b30a0b170b4e9b29c439bd","49000","No"
"0x3eef4129bab65ecf338ed4616475fc0afe8c79a3","2000","No"
"0x3ef76cfe3cc06e808203fa169fe357bb50bce014","2000","No"
"0x3f0fe4ef38d24a4974f32bd51e15c8517648197e","3000","No"
"0x3f1c63c37f185697c4c09e26eb4a94c3848b9500","2000","No"
"0x3f2dc2b9d9477abb2881482faff5983a292f989f","1000","No"
"0x3f4154517c636158d1f2095214cfff28c6a3c871","9000","No"
"0x3f41a49764e04610774f60d493e07a018b59ac26","25000","No"
"0x3f5e58f9fed96c36e1c4f8fadfc0c8479a0686f5","27000","No"
"0x3f60aa9b5a0b27e96a6d24d33d2f5ded58cc10f7","50000","No"
"0x3f74e9839148a47257738bce83543500beaa1f88","3000","No"
"0x3f7ea43112213f72abc5bbf0718422bc63023b7d","6000","No"
"0x3f8e2ae8ab8797b48412831fcee940ca2d511073","1000","No"
"0x3f9f1731a340c9e60403676ebb984cd57491b506","1000","No"
"0x3fa96f50de9335e6a36dafb5d50164fbac181ea5","2000","No"
"0x3faf5bfee23af3c93c3d2912f470805912a33e71","50000","No"
"0x3fb6aa973376290d63425d7b318594e3702f47ef","5000","No"
"0x3fc11d26daf4f300813c338c9ea651a2c0a5460b","4000","No"
"0x3fc8dacec4e0ed8ee24e0f7a5fda8e095ac3a099","2000","No"
"0x3fd0ddb109bb66acdc8542b0e39c720b43b10be5","1000","No"
"0x3fd68cb0746903ae6d3c17cc7fa682de9d117edb","1000","No"
"0x40180c0bf057893832a439a53aba3372585175ed","8000","No"
"0x401de28c93ac013af09fd64c9709880e955d18c7","27000","No"
"0x401e22e947931a6f04d05cf185a1ab742335b42c","1000","No"
"0x4028f660597db2d7f8c64ad73e77e8483acf16c6","7000","No"
"0x403f620b8bad3d09b3209643f46c22981c78cac7","4000","No"
"0x4050e3913b144bc3f0429c40e2536090c085f1a8","20000","No"
"0x405a9dad5f913f31aae05460b961661e829b5dc4","1000","No"
"0x406e889c4d8f31dc3ee0889b186d80916e83cc2c","3000","No"
"0x407410d84e15f79642272edaeb437ac65d7298e6","9000","No"
"0x407c322e2b94109375d967e20b04924f4d438332","3000","No"
"0x4081073a079e177677c3c443e2c615c87362239a","8000","No"
"0x4086a43205d20ec1d6ef38cbcb8b9e22cb6684d8","1000","No"
"0x409d2035be73e22f629be960bb7897b9d35f3ef7","1000","No"
"0x40a033a4a0bd55f51ca6e3211a54ea2707025ff3","2000","No"
"0x40b7db765e388ae6182d271f290705ba279b8dd1","9500","No"
"0x40bc18f167db99803b6293857a12ca6443879105","35000","No"
"0x40c0ee43879f4af610aef24db4d4dbb8a34a4593","2000","No"
"0x40c8793b1aca46bcb105e501fa1e0fe7035f05a5","40000","No"
"0x40d8534af00ab819e10985f4a24d29adfd3c9099","25000","No"
"0x40db7668bac4fa5cdf485e0c0ac24d7cab2f78b0","1000","No"
"0x40e40d8ae3d344f1e85198557f549aa34bf7587c","5000","No"
"0x40fbf44c1b9d81f233bd973b177ee3b8065dd3b2","80115.9434241327","No"
"0x40ff0b12f85bf1d7f1c1bc65c395407aca72d5cd","30000","No"
"0x4110b9a914764a851a64899d4116402e7bfca8e3","3000","No"
"0x4111c00bfefd50b4e312c6c0718ad918a8aaabe1","39000","No"
"0x412d1883ceaf462bc8f686883968e6ace391f9ac","5000","No"
"0x4130ff39baa7e5a2fccc6d63c36df5bf34e1aa08","1000","No"
"0x4131826eafdcb7dcd855fae9098ec693165f157d","1000","No"
"0x4132077b86ab1c6e857ee5803211b487c265be68","2000","No"
"0x413c9eee9daef4275b4f011f4ba738c4cb0ef3f4","3000","No"
"0x415df4d6b743a0927e3378200ea3b0c39a931e85","1000","No"
"0x4163e57ac78c042fa8616ceb1f57be541f69656e","1000","No"
"0x416968f5a761a149c8158b8d782cfb0f9dab5afa","3000","No"
"0x41778e7748a65022e8c00afea19ab8f61a8d7008","30000","No"
"0x418013bd8d536ef20d9cd972f04d937a0d237600","1000","No"
"0x4197c284806f3145bae188fbdf507a6a69eb3829","1000","No"
"0x419a9b9284722dd1e92fa69bd6140585de41f116","12000","No"
"0x41b2a86244da18c4a6b6c7f77d4d37eb0e878d29","13000","No"
"0x41b82b96fdc843e693ca8e14155690bf65cdfc1d","25000","No"
"0x41c6f7d22b7099d47dea72c5ffa39ee6f2ab8f04","8000","No"
"0x41da2397b493fd5fcf8eb9f81c1ba838d9da6563","1000","No"
"0x41e78b4a694fc2a16f90289c3352eebd5d7b30fe","22000","No"
"0x41e975a759d3acfbdeb5cb70bf577ce582bdf6ba","1000","No"
"0x41f2f4865fd2b5ced6205746acab458d807dc24e","1000","No"
"0x420369daedc7d11b3b1eecf919dfd97326e22410","34000","No"
"0x4203feba61f0fea024537e598bf53c27f1fc7bea","1000","No"
"0x420859e0ba47ed981238132e258148d67f1af62a","18000","No"
"0x42267b77adb3b17dcd93942333e28e6317aa77ea","10000","No"
"0x422f46480791ec05dbb7f81ba56c2c8ebe12af7e","7000","No"
"0x42400b7adc59fe878af70a08b9a0b6ccfb14c56e","54150","No"
"0x42630e2350a5a59ae0aab1001d3d1ee051a652a0","5000","No"
"0x4269bf9727ed052c40e6f127ee0dd5e2ddee6289","49000","No"
"0x42743e09e1888ff511b3b868cf01345cb90d0ed5","2000","No"
"0x427807016e8fad9dd110116d06fd2181a0123f84","13000","No"
"0x42825b996bd05cc4b52fd91be5e1e3c8fd733441","50000","No"
"0x428478c0145bea2f1651f023abbbfc9c713f2de0","10000","No"
"0x428f1bd6ddea2e8c0f5658685458215609bc6cec","4750","No"
"0x42923edbff6e3a0e7c340540239c1b02bc8d50d7","4000","No"
"0x42982f985a337b8d3bb35e172a7d024e6ad17e20","2000","No"
"0x429e012679e22b017bb943e00497e2ecce9be978","15000","No"
"0x42a17a71881c8a1ea6b8ba914c590ceaeaea7291","19000","No"
"0x42a56cb55dd55a65786045ff5739f9f183d4e18e","5000","No"
"0x42b35351897f35aeb6c5b2d9eefe84191c6d724a","1000","No"
"0x42b5dea1282cd7408e9719526ba4ad84296425d1","2000","No"
"0x42cff5ceda6d58b3548b9586264a7a083bd11621","34000","No"
"0x42db973b54582ab1e414122ec9a964e07c79d0b8","1000","No"
"0x42dbd73ab63e1e84b31095a01a2f99c018f69a8b","1000","No"
"0x42de60a6ef338658a40525a3a5b5a2b97410c7c5","24000","No"
"0x42dfa24126138c3acc5dc0b29c6ef6dd161ee225","2000","No"
"0x42e84be9c2434a6d490ed81a4f6158f5e51f7a09","1000","No"
"0x4328265f060aac7e0ebc0538eb469a56bdc6190d","8000","No"
"0x432cfb5c64637827fe8209e2e3903468b4a9a336","22000","No"
"0x43394cbd0179db661ab735f235d6085f526d1658","8000","No"
"0x43417ea8c603e82b1c884ce5ccea425b35630b28","50000","No"
"0x4343b87b170ed18cbf584086b310b2feed345d95","1000","No"
"0x4362787078b9f16e5e6bef7aac3aa554ab1e9cbb","4750","No"
"0x43749f643c50bcd155c0bf1cccdfb95b518ae3cd","86100","No"
"0x437ac6f16c48a9b29dd2a461e8b821e497f4b02c","37000","No"
"0x437e8c13bb687b9a8d3cff6d1bd3e2649ef02423","1000","No"
"0x43aff01b08049cdbfb7843ce4edcfd0ecf9297ad","1000","No"
"0x43cba6debded726a77efe59976b1845e7c0cf918","41000","No"
"0x43cc3ce6670570579bdec83005867ca86d5c7a2a","23000","No"
"0x43cc5f33bb7de3e8e0568b63c009ce47392c9edc","9000","No"
"0x43dd194e2d994c6e76a00ae6e24d1e079b6343b4","1000","No"
"0x440decce3b525903e6e24f2182b1655bdd3b003c","1000","No"
"0x442b0cc0dde66ebf3649f5080c73ca3defc76491","8000","No"
"0x442eb7416f7bb89f46380e28578ac01b232f81a6","1000","No"
"0x44321471287ad4c3ac50cee286083008d1e83869","26000","No"
"0x446616c2b2c240214f2d6c610312cad5a8427963","2000","No"
"0x447cdc0662b2c8f726f3274a74ad147d7d8bae62","27000","No"
"0x4488c67b8a3d98582eb5c105372c491193e568a3","41800","No"
"0x448c73fc68bc6ee51b14c9140f6d8c60fe8bc8be","1000","No"
"0x448db21eae532faa6c6aac3f2dd90b672a0c9349","26000","No"
"0x448de25b63edcd0e2846dc65690049084ff12dcc","1000","No"
"0x449bc619baa5f348aadff7db4f6e9c4cd77d16b3","79185","No"
"0x449c4c058e5965386b8122bfb810981cb444d67c","25000","No"
"0x44a7953bcfe1df22835a329a6e3bfd15c5ef3fee","36000","No"
"0x44a819b37b0520fbb5fdb5a8eddcddc5c2d3a22d","1000","No"
"0x44aa86b5716a8ddc28edfe53e54a270b6aaebc5c","1000","No"
"0x44b920959c7b987cfc7ad01852908b7aeb412cdd","23000","No"
"0x44ca88adc0f4c3b3ba0d1cc7802ca1b8f4b29b28","2000","No"
"0x44cc889e447b1090d8902a872cd6035f55462c18","2000","No"
"0x44ce68b8d4e39126294906608d5a901e78548f5c","14000","No"
"0x44dc85f436c3221058e84440a54884d8be437ddb","5000","No"
"0x44e9a83e1faa1805197e8e0d46b863cd70b74aef","1000","No"
"0x450aacb652fb4b4298442b4b50f626599c94d96a","1000","No"
"0x4520620f142fde5cd1ffd6cdf1f5fe018569ddc3","6000","No"
"0x45227097249a81b7a7953918773c961991f61355","2000","No"
"0x453081006a0e8ff1ca173c555c383fa0b0f9d2ef","1000","No"
"0x454378ce76c80aee8837d168fff2de7d56c418bb","1000","No"
"0x45452d8508356dc9619f23eab6932b4aab1946e6","1000","No"
"0x454d23f7e6f99d9d515b858f2b30d2c0c1391ac3","2000","No"
"0x45551927f49a53cc380412fc7b39c7548e4ddccf","27000","No"
"0x45641094fc2a5a35555c8ba23fb7181e2455cf9b","3000","No"
"0x45643fe996fc50d887a1ccf933f28bb93e4fd35f","1000","No"
"0x45705d6ff439a857f3765c62e951f8caf3fdd324","1000","No"
"0x45718000548a7d19a52dc8d8ca5ca289bccda83d","50000","No"
"0x45744e9f71b0c291f855af4c365ca917f8edd048","2000","No"
"0x45885d1e466698a6f8c875b6d59bad6f4a5e02c6","21000","No"
"0x4590dfa60c43e0c0489f2b65a3cce78ebc253a69","50000","No"
"0x459186ba0f436ae15410dee57017534dd546633f","1000","No"
"0x45927a6336f820a4f2f849887910b2815c639673","2000","No"
"0x45a39ae32178b2ee06861e47a0aafb742bfb1529","1000","No"
"0x45b9f4d93dcf656499d6f91b6cdfc163b03abd82","4000","No"
"0x45c6db5bbec912768e5314b28895a9c49a48f182","1000","No"
"0x45d038d7b46dd1aee9470c51c42aa587ce11ec03","22039.8899711958","No"
"0x45d15593755fe6617c549de548bf70b55e18f16b","1000","No"
"0x45d5e348795340cbff505b64c01afff1322de9c0","2000","No"
"0x45d6ae9fecc428c367623135d235c17929e686d6","27000","No"
"0x45dcc929acca4605360a085469abee3af7dc0d59","8000","No"
"0x45dd4561873b667375bc13f6cc20c8635869bd30","1000","No"
"0x45eaee58a81f4634fe7f5712b6148a4a9f4ee010","1000","No"
"0x45fba4fe7b6a064cd3558ce4d05f17f469c28b8a","16000","No"
"0x463e00ccb8cb5d0f0e5308d946ae219a0b198fe4","50000","No"
"0x4669166172f8258248f9aa2544060aa4874ba1be","20000","No"
"0x4675cc6e4d32ed03301e625b68bcd26c3582ac8d","1000","No"
"0x46771d6c7e561aef8e6d903e40540567bf062c25","1000","No"
"0x46893351d7553630fa11e513e874fbc8c3cdae5d","1000","No"
"0x468d866e6ad52df4517043976f50975d307e9687","50000","No"
"0x46934f67c79c55939bcf4f39038d549ec7c56a7e","6000","No"
"0x46a8e6e555f59de4583719850100382804d81d5a","50000","No"
"0x46b922f41c7033d4d47ec79ed3ce6bc6d05816ce","3000","No"
"0x46c62615db7d614f7edcf7e227a48a226c4fcbb2","2000","No"
"0x46c73eecb3070e98e90f3d8a4681d9b200de45c6","2000","No"
"0x46c9b124af0b5b546efbc9a21f75688b10637576","5000","No"
"0x46cffb9b43d29ea69e20244e05d39128e62bc810","14000","No"
"0x46dd048cb7b789f9bcae633a5a7ef18bcc8868a8","2000","No"
"0x46ed1eada07d498d2fe8a2252c89e3bf3f95bfa1","36000","No"
"0x46f2f1d5d1974662e3d172c527f882013ad9e32c","2000","No"
"0x47057fcccf3c01bdddf02e881afd27f855c78d39","35000","No"
"0x470a63a818e12d539377ed908d5534127062d712","3000","No"
"0x470c4f1930282a33a8936180808afa213e3bea1e","2000","No"
"0x471ed2d765808c40c1138a41d7cb27de0c0f41fb","2000","No"
"0x4731b16a5708999921dd9e5f36aa03cb4d05bf85","1000","No"
"0x47406051df2bd7fb958c15585dea442071030ff3","11983","No"
"0x4755967cd6b6445f2d8e35ebc9444839b5f4fd6a","3000","No"
"0x47560ff1dc253c76163186377523b1bd92ac3b36","13000","No"
"0x476444ec4c4b80ef647ebb3862750550ba3b6ad0","9000","No"
"0x4770c05bb88fa89927a727071a2de30d104c2bb2","10117.039852014","No"
"0x4775729276bf01936ce98835a576fecbd5dad66d","1000","No"
"0x47869c876618887ba8192242cc47b980207dc131","50000","No"
"0x478c9bef4702ca6758f3ed760a51677f74813df5","1000","No"
"0x478ce8abdd11bb7b6a899d463402d0153eb3d6c3","4000","No"
"0x47a1f9f2fe290405e10b80226613f3db0f7c0aac","3000","No"
"0x47a63a1f4b70498cc1484af53477139833848b93","1000","No"
"0x47a785748792337327e25858a0c2f75202533f2e","11000","No"
"0x47be05790417e24690a200f4a415820da6f8a3cb","21000","No"
"0x47c133172e61fa6e3a59a537a25db416e6035420","1000","No"
"0x47c44b25f25982cab1fba9f28b182204db1698f8","4000","No"
"0x47c5dcfd55b83fbd0a39ac62db9558624723d29f","2000","No"
"0x47cf3a91cfed1d2c0c41341a3bdd9dc75017979f","11000","No"
"0x47d8a5126b0c08a780632bf75aa6ace65b28b06b","17000","No"
"0x4802a844c129a6840bef87b8c43b4bf1806c0f69","50000","No"
"0x4808bf33c2107d14802c6d3908941a4d90afdc2f","21000","No"
"0x4820e986fd99ca22f5cf6fff50f9a139ca58e69c","2000","No"
"0x483a03e4b0ad04f7bb51896f6cb15b5ef7ed0a5d","18000","No"
"0x483c61374fa9d1c65b4f83a66cb61ec9a43b26f7","8000","No"
"0x48476ada2cf6ce2291a8b0f8c7f430fe1f327288","1000","No"
"0x484d7e2f81103b9ce0ded65dcae8732b006c974b","24000","No"
"0x486622ee6a1431673a898f2a8d42dc0ab8c09ad4","21000","No"
"0x486f04541c7da0494e9a7836622f7e9fd653e759","3000","No"
"0x4879c3c1858c06160bed9dcad02fe051710c93a2","3000","No"
"0x487c1abe2e8d4b02f91e2ea39d86482e134c7852","8000","No"
"0x4889534d402551b0764860f56a11d4dd001af20e","15000","No"
"0x48919952cae77ad3dc12eb20553d4c03936e3c3a","1000","No"
"0x48a28ae85845c0abb44ab4cb64e00bde0ace2dea","31000","No"
"0x48ab00c037ddf21b43df2e8f2288a793ac9c6e2f","4000","No"
"0x48d06d8c89023dad6f37bc09d0c7b52145c4b3d3","1000","No"
"0x48d4603eff14aff7f036bfb37a2830bbcc28cb99","4095.5170257968","No"
"0x4907f87150fdeea55321201bab30159603af2a18","1000","No"
"0x4910adaa47ac692831fb0f7936c86eca5291f2ce","1000","No"
"0x491dddc5cfa379ae3bbcc6b0ca12021133ca8eda","7000","No"
"0x493021616e53fe9666a9ddefd53f99d9b054f038","21000","No"
"0x4947a54fbab34976b53c24f180911a535240c97a","17000","No"
"0x494a38626ba7c9f73a9c9be964cb3f9b323a24cf","28000","No"
"0x495ca554cb6f933e03d9487ea5e7777c8a350f0a","12000","No"
"0x496673751f5b47bf3397d167f143de36651e32ff","20000","No"
"0x4972a8a243025587ecb12506b2137f301c278359","2000","No"
"0x49808652bded92f738dce6b61bd89c07ff266794","50000","No"
"0x4981c31c22bf6f4d078856b56c74d3f396e7899b","39000","No"
"0x49887e2b89525bfc6987583a678533bb7e8f010f","21000","No"
"0x499828242356c24be8e5fbec63f9b7de447c660e","12000","No"
"0x499ffc8814ae4f0cfb43b53ec054d88a120e5875","1000","No"
"0x49cb92e71e45b8a0a7039717add178d1d076b9c3","18000","No"
"0x49d7ab1d4bdec7bfacda4ec54841bd6fbdd83c8d","4000","No"
"0x49daa0106488aff9c15d4096bb9efcd95dfd9364","7000","No"
"0x49fb0164132f8731ff7004f214fd79e2ea741657","1000","No"
"0x49fcdc4f8b7967cae6c7dbd7322c8c50230b2cf1","3000","No"
"0x49fd3a5d48ed43a5b0f9c0a2eb6c6177beb16f43","6000","No"
"0x4a02818532a8e8f8071aa9f65d99f15949550f26","17000","No"
"0x4a124b967353dc4bd5953dafbe4505bc383f6fb2","1000","No"
"0x4a1aa7da1957b0c77f53362c0d3b7003587a905d","13000","No"
"0x4a22b8110fde3701991a18af115ce00ebc90f42c","1000","No"
"0x4a2edb68b349bf1cf4d30eb8396fa0ff570cd3fc","2000","No"
